Date,AAPL,MSFT,NVDA,SPY
2024-08-23,225.15219116210938,411.97113037109375,129.30763244628906,550.5447998046875
2024-08-26,225.48965454101562,408.7093200683594,126.39906311035156,549.2325439453125
2024-08-27,226.33334350585938,409.0552673339844,128.23817443847656,549.9867553710938
2024-08-28,224.8048095703125,405.85272216796875,125.54946899414062,546.7938842773438
2024-08-29,228.0802459716797,408.34356689453125,117.53331756591797,546.8427734375
2024-08-30,227.29612731933594,412.3171081542969,119.31246948242188,552.0629272460938
2024-09-03,221.1124725341797,404.7060852050781,107.94794464111328,540.7020263671875
2024-09-04,219.2067413330078,404.17236328125,106.15882110595703,539.5953369140625
2024-09-05,220.7253875732422,403.6682434082031,107.15834045410156,538.2828979492188
2024-09-06,219.17697143554688,397.0556335449219,102.78043365478516,529.2235107421875
2024-09-09,219.26632690429688,401.0290832519531,106.41869354248047,535.1488647460938
2024-09-10,218.47227478027344,409.41107177734375,108.04788970947266,537.4798583984375
2024-09-11,221.0032958984375,418.1488952636719,116.8536605834961,542.9937744140625
2024-09-12,221.1124725341797,422.0630798339844,119.0927734375,547.567626953125
2024-09-13,220.84446716308594,425.611572265625,119.05277252197266,550.4274291992188
2024-09-16,214.71047973632812,426.3528747558594,116.73369598388672,551.2402954101562
2024-09-17,215.17697143554688,430.1188659667969,115.54417419433594,551.4654541015625
2024-09-18,219.04795837402344,425.82904052734375,113.3250503540039,549.8300170898438
2024-09-19,227.1670684814453,433.617919921875,117.82327270507812,559.2124633789062
2024-09-20,226.5020751953125,430.2374267578125,115.95401763916016,558.245849609375
2024-09-23,224.78494262695312,428.4978332519531,116.21391296386719,559.6407470703125
2024-09-24,225.67825317382812,424.2080078125,120.82208251953125,561.2421264648438
2024-09-25,224.68568420410156,427.1139831542969,123.4610366821289,560.0043334960938
2024-09-26,225.8271484375,426.3232421875,123.99082946777344,562.2245483398438
2024-09-27,226.09510803222656,423.0712585449219,121.35187530517578,561.4091186523438
2024-09-30,231.26637268066406,425.32489013671875,121.39186096191406,563.6588745117188
2024-10-01,224.52688598632812,415.8260192871094,116.95361328125,558.6092529296875
2024-10-02,225.09263610839844,412.30718994140625,118.80288696289062,558.8450317382812
2024-10-03,223.9908905029297,411.7240295410156,122.80130004882812,557.823486328125
2024-10-04,225.1125030517578,411.24957275390625,124.87047576904297,562.8925170898438
2024-10-07,220.04051208496094,404.8049621582031,127.66936492919922,557.8037719726562
2024-10-08,224.09014892578125,409.9151916503906,132.83731079101562,563.0791625976562
2024-10-09,227.83209228515625,412.63336181640625,132.597412109375,566.9793701171875
2024-10-10,227.33583068847656,411.0321044921875,134.7565460205078,565.987060546875
2024-10-11,225.85691833496094,411.506591796875,134.74656677246094,569.3764038085938
2024-10-14,229.57899475097656,414.2939453125,138.01527404785156,574.0328369140625
2024-10-15,232.11004638671875,413.8985595703125,131.54783630371094,569.5728759765625
2024-10-16,230.05543518066406,411.30889892578125,135.6662139892578,572.0484619140625
2024-10-17,230.42266845703125,411.9019775390625,136.87571716308594,572.0975341796875
2024-10-18,233.25146484375,413.3252868652344,137.94529724121094,574.2981567382812
2024-10-21,234.72047424316406,413.9381408691406,143.6530303955078,573.3550415039062
2024-10-22,234.10508728027344,422.5672302246094,143.53309631347656,573.0504760742188
2024-10-23,229.04299926757812,419.6908264160156,139.50466918945312,567.8143310546875
2024-10-24,228.8544464111328,419.8193359375,140.35433959960938,569.0423583984375
2024-10-25,229.6881866455078,423.19976806640625,141.48388671875,568.8458251953125
2024-10-28,231.6633758544922,421.6578674316406,140.4643096923828,570.6043701171875
2024-10-29,231.93138122558594,426.9559020996094,141.19400024414062,571.52783203125
2024-10-30,228.387939453125,427.5291748046875,139.28475952148438,569.798828125
2024-10-31,224.22911071777344,401.6518859863281,132.70738220214844,558.6289672851562
2024-11-01,221.25143432617188,405.6253662109375,135.34632873535156,560.9866333007812
2024-11-04,220.3581085205078,403.7374267578125,135.99607849121094,559.7783813476562
2024-11-05,221.78741455078125,406.7027587890625,139.8545379638672,566.5470581054688
2024-11-06,221.06283569335938,415.3218994140625,145.5522918701172,580.6346435546875
2024-11-07,225.7874298095703,420.5112609863281,148.8209991455078,585.1241455078125
2024-11-08,225.51914978027344,417.6546630859375,147.5714569091797,587.6588134765625
2024-11-11,222.8064727783203,413.1770324707031,145.202392578125,588.2186889648438
2024-11-12,222.8064727783203,418.13897705078125,148.23118591308594,586.3914184570312
2024-11-13,223.69082641601562,420.283935546875,146.21202087402344,586.6763305664062
2024-11-14,226.7711639404297,421.9543762207031,146.70181274414062,582.9039306640625
2024-11-15,223.5716094970703,410.2018127441406,141.9237060546875,575.437744140625
2024-11-18,226.5724334716797,410.95306396484375,140.09442138671875,577.7955322265625
2024-11-19,226.8307342529297,412.9595947265625,146.95172119140625,579.9076538085938
2024-11-20,227.54620361328125,410.6861267089844,145.83216857910156,580.104248046875
2024-11-21,227.0692596435547,408.913330078125,146.6118621826172,583.21826171875
2024-11-22,228.4106903076172,413.0036926269531,141.8937225341797,585.0258178710938
2024-11-25,231.39163208007812,414.7765808105469,135.96609497070312,587.0103759765625
2024-11-26,233.56771850585938,423.888427734375,136.86572265625,590.075439453125
2024-11-27,233.4385528564453,418.9363708496094,135.2863311767578,588.2874145507812
2024-11-29,235.8233184814453,419.40185546875,138.19520568847656,591.94189453125
2024-12-02,238.06895446777344,426.84979248046875,138.5750274658203,593.0028686523438
2024-12-03,241.10952758789062,427.0676574707031,140.20440673828125,593.2780151367188
2024-12-04,241.46725463867188,433.2280578613281,145.0824737548828,596.9619140625
2024-12-05,241.49705505371094,438.3782043457031,145.0124969482422,595.9796142578125
2024-12-06,241.29830932617188,439.3191223144531,142.39334106445312,597.1093139648438
2024-12-09,245.1835174560547,441.74560546875,138.7645263671875,594.0344848632812
2024-12-10,246.19703674316406,439.0813903808594,135.0257568359375,592.1875
2024-12-11,244.92515563964844,444.68719482421875,139.2643585205078,596.7655639648438
2024-12-12,246.38583374023438,445.2516784667969,137.29501342773438,593.690673828125
2024-12-13,246.55474853515625,442.9836120605469,134.20602416992188,593.57275390625
2024-12-16,249.44625854492188,447.2622375488281,131.9567413330078,596.1072998046875
2024-12-17,251.8707733154297,450.1047668457031,130.3472900390625,593.6513671875
2024-12-18,246.4752655029297,433.1983642578125,128.86778259277344,575.9584350585938
2024-12-19,248.20419311523438,432.841796875,130.63717651367188,575.7815551757812
2024-12-20,252.87437438964844,432.4159240722656,134.65586853027344,582.697265625
2024-12-23,253.64942932128906,431.0788879394531,139.62425231933594,586.1865844726562
2024-12-24,256.5608215332031,435.1197204589844,140.174072265625,592.7020874023438
2024-12-26,257.3756103515625,433.91143798828125,139.88417053222656,592.7415771484375
2024-12-27,253.96739196777344,426.4040832519531,136.96511840820312,586.5020141601562
2024-12-30,250.59889221191406,420.7586975097656,137.4449462890625,579.8091430664062
2024-12-31,248.83021545410156,417.4606018066406,134.2460174560547,577.6997680664062
2025-01-02,242.30191040039062,414.568603515625,138.26467895507812,576.2803955078125
2025-01-03,241.8150177001953,419.29290771484375,144.4226837158203,583.48583984375
2025-01-06,243.4446258544922,423.7497863769531,149.38104248046875,586.8470458984375
2025-01-07,240.67233276367188,418.322265625,140.09408569335938,580.2133178710938
2025-01-08,241.1592254638672,420.4913024902344,140.06411743164062,581.0609130859375
2025-01-10,235.3463592529297,414.9350280761719,135.86549377441406,572.1895751953125
2025-01-13,232.9119110107422,413.1919250488281,133.1863555908203,573.0768432617188
2025-01-14,231.7990264892578,411.6865234375,131.7168426513672,573.8653564453125
2025-01-15,236.35989379882812,422.2245178222656,136.1953887939453,584.3040161132812
2025-01-16,226.81089782714844,420.5110778808594,133.52626037597656,583.1802978515625
2025-01-17,228.5199737548828,424.91851806640625,137.66490173339844,589.035400390625
2025-01-21,221.22657775878906,424.3935241699219,140.78387451171875,594.4270629882812
2025-01-22,222.4090118408203,441.9239807128906,147.0218505859375,597.7686157226562
2025-01-23,222.24009704589844,442.4289855957031,147.17178344726562,601.0313110351562
2025-01-24,221.3656768798828,439.8044128417969,142.57327270507812,599.2766723632812
2025-01-27,228.4007110595703,430.3954772949219,118.3812026977539,590.7996826171875
2025-01-28,236.74740600585938,442.9143371582031,128.94775390625,595.8760986328125
2025-01-29,237.84039306640625,438.0909729003906,123.65948486328125,593.2048950195312
2025-01-30,236.08163452148438,411.0129699707031,124.60917663574219,596.3886108398438
2025-01-31,234.50173950195312,411.08233642578125,120.03067016601562,593.214599609375
2025-02-03,226.56246948242188,406.9820251464844,116.62179565429688,589.2225341796875
2025-02-04,231.3220672607422,408.4180908203125,118.61112976074219,593.1752319335938
2025-02-05,230.99417114257812,409.32928466796875,124.78911590576172,595.580322265625
2025-02-06,231.73941040039062,411.8350830078125,128.6378631591797,597.6503295898438
2025-02-07,226.1848907470703,405.8232116699219,129.79745483398438,592.1797485351562
2025-02-10,226.45346069335938,408.2695617675781,133.52626037597656,596.2012939453125
2025-02-11,231.3973388671875,407.4970397949219,132.7565155029297,596.65478515625
2025-02-12,235.62501525878906,405.1200256347656,131.09706115722656,594.7326049804688
2025-02-13,240.26051330566406,406.60565185546875,135.24566650390625,601.0115966796875
2025-02-14,243.31439208984375,404.515869140625,138.8045196533203,600.9819946289062
2025-02-18,243.18505859375,405.7142639160156,139.35433959960938,602.746337890625
2025-02-19,243.58297729492188,410.7951354980469,139.1844024658203,604.1658325195312
2025-02-20,244.53793334960938,412.9684753417969,140.06411743164062,601.6522827148438
2025-02-21,244.2593994140625,405.108642578125,134.38595581054688,591.361572265625
2025-02-24,245.80125427246094,400.9306335449219,130.23733520507812,588.670654296875
2025-02-25,245.74156188964844,394.8769836425781,126.5885238647461,585.7430419921875
2025-02-26,239.09666442871094,396.6930847167969,131.23699951171875,586.0387573242188
2025-02-27,236.05276489257812,389.5477600097656,120.11064910888672,576.6844482421875
2025-02-28,240.5688934326172,393.9739074707031,124.87908172607422,585.6838989257812
2025-03-03,236.77891540527344,385.5384826660156,114.02263641357422,575.4227294921875
2025-03-04,234.68994140625,385.6575622558594,115.95201110839844,568.611572265625
2025-03-05,234.50094604492188,397.9732666015625,117.26158142089844,574.7229614257812
2025-03-06,234.09310913085938,393.8746643066406,110.53378295898438,564.52099609375
2025-03-07,237.81346130371094,390.32183837890625,112.6530990600586,567.68505859375
2025-03-10,226.28436279296875,377.2717590332031,106.94496154785156,552.5643920898438
2025-03-11,219.67926025390625,377.5595703125,108.72438049316406,547.970947265625
2025-03-12,215.8395538330078,380.3581237792969,115.71273803710938,550.8787841796875
2025-03-13,208.57791137695312,375.892333984375,115.55277252197266,543.5353393554688
2025-03-14,212.36790466308594,385.60791015625,121.6413345336914,554.762451171875
2025-03-17,212.87522888183594,385.74688720703125,119.50183868408203,559.0404052734375
2025-03-18,211.57208251953125,380.6062316894531,115.4028091430664,552.9981079101562
2025-03-19,214.10870361328125,384.8735656738281,117.49231719970703,559.0206909179688
2025-03-20,212.97470092773438,383.9010009765625,118.50206756591797,557.4042358398438
2025-03-21,217.12277221679688,388.2874450683594,117.6722640991211,557.5880737304688
2025-03-24,219.56983947753906,390.0935974121094,121.38140106201172,567.5736694335938
2025-03-25,222.573974609375,392.15777587890625,120.66156768798828,568.9379272460938
2025-03-26,220.36563110351562,387.0072326660156,113.73320007324219,562.1458129882812
2025-03-27,222.67344665527344,387.6125793457031,111.40375518798828,560.6528930664062
2025-03-28,216.7547149658203,375.9220886230469,109.6441650390625,549.3623657226562
2025-03-31,220.9624786376953,372.53802490234375,108.35446166992188,553.0501098632812
2025-04-01,222.0169219970703,379.2863464355469,110.12405395507812,554.6121826171875
2025-04-02,222.71324157714844,379.2367248535156,110.39398193359375,558.1220092773438
2025-04-03,202.1220245361328,370.2752990722656,101.7760238647461,530.6173095703125
2025-04-04,187.38987731933594,357.10614013671875,94.28778076171875,499.5533447265625
2025-04-07,180.50625610351562,355.14117431640625,97.61699676513672,498.6635437011719
2025-04-08,171.51376342773438,351.86627197265625,96.27731323242188,490.8531188964844
2025-04-09,197.8048553466797,387.52325439453125,114.30307006835938,542.4021606445312
2025-04-10,189.41915893554688,378.4527282714844,107.5446548461914,518.6345825195312
2025-04-11,197.1085205078125,385.498779296875,110.90386199951172,527.888427734375
2025-04-14,201.45555114746094,384.8636169433594,110.68391418457031,533.009765625
2025-04-15,201.0775604248047,382.7994384765625,112.1735610961914,531.5169067382812
2025-04-16,193.24893188476562,368.7867126464844,104.46538543701172,519.7022705078125
2025-04-17,195.94467163085938,364.98577880859375,101.46607971191406,520.44384765625
2025-04-21,192.14476013183594,356.3916015625,96.88717651367188,508.0558776855469
2025-04-22,198.690185546875,364.0331115722656,98.86669158935547,521.2743530273438
2025-04-23,203.52462768554688,371.5456237792969,102.68579864501953,529.3517456054688
2025-04-24,207.27481079101562,384.35748291015625,106.40492248535156,540.4940795898438
2025-04-25,208.18002319335938,388.8729553222656,110.98385620117188,544.3992919921875
2025-04-28,209.03550720214844,388.18817138671875,108.70439147949219,544.6068725585938
2025-04-29,210.09988403320312,391.0462951660156,108.99431610107422,548.0375366210938
2025-04-30,211.3831024169922,392.25701904296875,108.89433288574219,548.2550048828125
2025-05-01,212.19879150390625,422.1680603027344,111.58370208740234,552.1405029296875
2025-05-02,204.27069091796875,431.9729919433594,114.47303009033203,560.3365478515625
2025-05-05,197.84463500976562,432.8562316894531,113.7931900024414,557.1233520507812
2025-05-06,197.46661376953125,430.0179443359375,113.51325988769531,552.4667358398438
2025-05-07,195.21852111816406,430.05767822265625,117.03242492675781,554.7901611328125
2025-05-08,196.45201110839844,434.84100341796875,117.34235382080078,558.6558837890625
2025-05-09,197.4865264892578,435.39678955078125,116.62252044677734,557.9439697265625
2025-05-12,209.95704650878906,445.8468017578125,122.97102355957031,576.3826293945312
2025-05-13,212.08860778808594,445.72772216796875,129.89938354492188,580.1890258789062
2025-05-14,211.490966796875,449.4988098144531,135.30810546875,580.9304809570312
2025-05-15,210.6144256591797,450.512939453125,134.79823303222656,583.7679443359375
2025-05-16,210.42520141601562,451.6463317871094,135.36810302734375,587.4655151367188
2025-05-19,207.9550018310547,456.2197570800781,135.53805541992188,588.108154296875
2025-05-20,206.04258728027344,455.5238342285156,134.34835815429688,586.130859375
2025-05-21,201.2914276123047,449.9561767578125,131.76895141601562,576.2540893554688
2025-05-22,200.56431579589844,452.23291015625,132.7987060546875,576.4815063476562
2025-05-23,194.49838256835938,447.5799560546875,131.25906372070312,572.5465087890625
2025-05-27,199.4188690185547,458.0292663574219,135.4680633544922,584.4501342773438
2025-05-28,199.62803649902344,454.7184753417969,134.7782440185547,581.0689086914062
2025-05-29,199.15989685058594,456.0308837890625,139.15721130371094,583.3626098632812
2025-05-30,200.0563507080078,457.701171875,135.09817504882812,582.7100830078125
2025-06-02,200.90298461914062,459.3018798828125,137.34764099121094,585.992431640625
2025-06-03,202.46678161621094,460.29608154296875,141.1867218017578,589.3341064453125
2025-06-04,202.0185546875,461.1908874511719,141.88656616210938,589.1759643554688
2025-06-05,199.83721923828125,464.9788818359375,139.95701599121094,586.32861328125
